seller_id,item_id,item_name,category,market_price,expected_units_sold,expected_revenue
S137,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S146,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S102,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S106,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S111,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S113,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S128,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S133,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S135,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S138,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S141,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S143,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S147,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S107,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S129,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S140,i668448,Skechers Gowalk,Footwear,145069.47,3000.0,4.3520841E8
S100,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S108,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S110,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S115,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S116,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S123,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S125,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S131,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S136,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S145,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S117,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S119,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S142,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S148,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S149,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S104,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S109,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S118,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S130,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S132,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S134,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S150,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S101,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S120,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S122,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S139,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S144,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S103,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S105,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S112,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S114,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S121,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S126,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S127,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S137,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S146,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S102,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S106,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S111,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S113,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S128,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S133,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S135,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S138,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S141,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S143,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S147,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S107,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S129,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S140,i704317,Skechers Gowalk,Footwear,132124.14,3000.0,3.9637242000000006E8
S100,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S108,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S110,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S115,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S116,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S123,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S125,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S131,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S136,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S145,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S117,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S119,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S142,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S148,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S149,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S104,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S109,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S118,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S130,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S132,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S134,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S150,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S101,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S120,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S122,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S139,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S144,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S105,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S112,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S114,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S121,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S124,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S126,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S127,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S137,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S146,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S102,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S106,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S111,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S113,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S128,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S133,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S135,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S138,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S141,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S143,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S147,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S107,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S129,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S140,i745431,Nike Air Zoom Pegasus,Footwear,49957.35,3000.0,1.4987205E8
S100,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S110,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S115,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S116,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S123,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S125,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S131,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S136,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S145,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S117,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S119,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S142,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S148,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S149,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S104,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S109,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S118,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S130,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S132,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S134,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S150,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S101,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S120,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S122,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S139,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S144,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S103,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S105,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S112,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S114,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S121,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S124,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S126,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S127,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S137,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S146,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S102,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S106,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S111,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S113,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S128,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S133,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S135,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S138,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S141,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S143,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S147,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S107,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S129,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S140,i997888,Nike Air Zoom Pegasus,Footwear,6234.61,3000.0,1.870383E7
S100,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S108,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S110,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S115,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S116,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S123,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S125,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S131,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S136,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S145,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S117,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S119,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S142,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S148,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S149,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S104,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S109,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S118,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S130,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S134,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S150,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S101,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S120,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S122,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S139,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S144,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S103,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S105,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S112,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S114,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S121,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S124,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S126,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S127,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S137,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S146,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S102,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S106,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S111,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S113,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S128,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S133,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S135,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S138,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S141,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S143,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S147,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S107,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S129,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S140,i131252,Philips Air Fryer,Home Appliances,93416.41,3000.0,2.8024923E8
S100,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S108,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S110,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S115,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S116,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S123,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S125,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S131,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S136,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S145,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S117,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S119,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S142,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S148,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S104,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S109,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S118,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S130,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S132,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S134,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S150,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S101,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S120,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S122,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S139,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S144,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S103,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S105,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S112,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S114,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S121,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S124,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S126,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S127,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S137,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S146,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S102,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S106,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S111,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S113,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S128,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S133,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S135,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S138,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S141,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S143,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S147,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S107,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S129,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S140,i189751,Samsung 55” Smart Tv,Home Appliances,81534.19,3000.0,2.4460257E8
S100,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S108,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S110,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S115,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S116,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S123,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S125,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S131,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S136,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S145,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S117,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S119,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S142,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S148,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S149,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S104,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S109,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S118,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S130,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S132,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S134,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S150,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S101,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S120,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S122,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S144,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S103,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S105,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S112,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S114,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S121,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S124,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S126,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S127,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S137,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S146,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S102,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S106,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S111,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S113,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S128,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S133,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S135,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S138,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S141,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S143,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S147,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S107,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S129,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
S140,i20570,Bajaj Mixer Grinder,Home Appliances,116263.75,3000.0,3.4879125E8
