seller_id,item_id,item_name,category,market_price,expected_units_sold,expected_revenue
S112,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S114,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S121,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S124,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S126,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S127,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S137,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S102,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S106,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S111,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S113,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S128,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S133,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S135,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S138,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S141,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S143,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S147,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S107,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S129,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S140,i546335,Skechers Gowalk,Footwear,16836.78,3000.0,5.051034E7
S100,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S108,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S110,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S115,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S116,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S123,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S125,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S131,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S136,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S145,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S117,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S119,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S142,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S148,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S149,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S104,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S109,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S118,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S130,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S132,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S134,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S150,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S101,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S120,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S122,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S139,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S144,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S103,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S105,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S112,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S114,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S121,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S124,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S126,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S127,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S137,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S146,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S106,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S111,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S113,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S128,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S133,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S135,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S138,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S141,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S143,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S147,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S107,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S129,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S140,i595297,Reebok Nano X4,Footwear,93234.45,3000.0,2.7970335E8
S100,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S108,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S110,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S115,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S116,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S123,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S125,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S131,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S136,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S145,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S117,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S119,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S142,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S148,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S149,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S104,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S109,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S118,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S130,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S134,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S150,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S101,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S120,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S122,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S139,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S144,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S103,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S105,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S112,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S114,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S121,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S124,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S126,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S127,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S137,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S146,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S102,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S106,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S111,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S113,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S128,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S133,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S135,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S138,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S141,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S143,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S147,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S107,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S129,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S140,i599101,Skechers Gowalk,Footwear,114991.83,3000.0,3.4497549E8
S100,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S108,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S110,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S115,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S116,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S123,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S125,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S131,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S136,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S145,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S117,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S119,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S142,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S148,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S149,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S104,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S109,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S118,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S130,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S132,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S134,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S150,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S101,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S120,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S122,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S139,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S144,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S103,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S105,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S112,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S114,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S121,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S124,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S126,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S127,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S137,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S146,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S102,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S106,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S111,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S113,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S128,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S133,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S135,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S141,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S143,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S147,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S107,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S129,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S140,i694658,Puma Running Shoes,Footwear,128193.02,3000.0,3.8457906E8
S100,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S108,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S110,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S115,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S116,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S123,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S125,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S131,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S136,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S145,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S117,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S119,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S142,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S148,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S149,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S104,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S109,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S118,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S130,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S132,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S134,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S150,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S101,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S120,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S122,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S139,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S144,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S103,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S105,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S112,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S114,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S124,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S126,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S127,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S137,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S146,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S102,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S106,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S111,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S113,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S128,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S133,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S135,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S138,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S141,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S143,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S147,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S107,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S129,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S140,i1009057,Dyson Vacuum Cleaner,Home Appliances,93801.61,3000.0,2.8140483E8
S100,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S108,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S110,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S115,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S116,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S123,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S125,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S131,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S136,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S117,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S119,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S142,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S148,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S149,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S104,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S109,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S118,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S130,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S132,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S134,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S150,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S101,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S120,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S122,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S139,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S144,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S103,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S105,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S112,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S114,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S121,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S124,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S126,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S127,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S137,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S146,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S102,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S106,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S111,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S113,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S128,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S133,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S135,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S138,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S141,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S143,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S147,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S107,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S129,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S140,i195863,Dyson Vacuum Cleaner,Home Appliances,109926.67,3000.0,3.2978001E8
S100,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S108,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S110,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S115,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S116,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S123,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S125,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S131,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S136,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S145,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S117,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S119,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S142,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S148,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S149,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S104,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S109,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S118,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S130,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S132,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S134,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S150,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S101,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S120,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S122,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S139,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S144,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S103,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S105,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S112,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S114,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S124,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S126,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S127,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S137,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S146,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S102,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S106,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S111,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S113,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S128,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S133,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S135,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S138,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S141,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S143,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S147,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S107,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S129,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S140,i223177,Lg 7kg Washing Machine,Home Appliances,69554.75,3000.0,2.0866425E8
S100,i239445,Samsung 55” Smart Tv,Home Appliances,58776.1,3000.0,1.763283E8
S108,i239445,Samsung 55” Smart Tv,Home Appliances,58776.1,3000.0,1.763283E8
